view_id,article_id,viewer_id,viewed_at
21008,2550,27,2025-08-13 23:06:15
21009,9598,39,2023-12-11 10:30:37
21010,39547,49,2023-07-07 02:02:37
21011,22564,49,2025-01-07 08:41:30
21012,20150,53,2024-10-11 07:29:31
21013,25403,49,2026-01-09 17:18:41
21014,17004,40,2025-11-20 19:46:13
21015,6552,23,2026-01-20 05:59:22
21016,46937,28,2025-08-08 09:58:55
21017,43173,36,2025-12-27 13:23:07
21018,19354,39,2024-05-28 11:25:27
21019,27406,60,2023-08-04 04:57:37
21020,17380,3,2023-10-11 06:03:09
21021,22704,47,2025-06-05 22:54:57
21022,29350,7,2025-10-17 08:28:29
21023,7071,12,2025-02-19 15:07:05
21024,17855,46,2024-07-06 21:54:05
21025,9463,36,2024-10-28 19:41:41
21026,2973,49,2024-05-12 18:45:26
21027,45489,54,2023-04-24 10:00:12
21028,9349,49,2024-11-24 17:20:24
21029,13564,25,2023-04-20 03:58:18
21030,4821,12,2025-03-31 19:15:59
21031,1223,7,2024-10-07 06:19:11
21032,25517,4,2026-02-27 22:06:39
21033,13717,46,2023-12-08 03:22:15
21034,46669,44,2024-09-19 11:49:18
21035,21316,34,2024-01-12 15:43:59
21036,2617,7,2023-04-15 16:36:15
21037,36686,19,2024-01-19 06:10:26
21038,5332,33,2025-07-11 22:52:44
21039,49315,42,2024-09-08 07:18:09
21040,9012,41,2025-08-10 06:08:20
21041,9832,26,2023-10-07 22:49:52
21042,49222,26,2023-06-03 16:39:16
21043,20009,21,2023-11-10 21:17:53
21044,15447,42,2025-11-04 00:18:15
21045,5600,26,2026-01-15 23:04:10
21046,47605,12,2024-05-24 08:04:28
21047,41979,41,2023-06-14 13:21:59
21048,11895,12,2024-07-07 13:53:11
21049,17316,42,2024-02-24 07:33:52
21050,11246,23,2024-10-08 18:13:14
21051,149,56,2025-05-04 22:27:55
21052,22416,12,2023-05-04 12:20:39
21053,25822,6,2025-05-05 18:40:19
21054,9984,35,2024-03-15 14:29:03
21055,4630,40,2025-11-10 12:48:33
21056,18158,8,2025-01-17 11:18:28
21057,46916,22,2025-08-04 00:02:21
21058,26862,12,2023-03-14 08:09:13
21059,36732,9,2026-02-28 22:45:17
21060,7994,46,2025-09-11 11:48:37
21061,30468,2,2025-10-10 17:51:27
21062,25863,3,2024-07-24 06:53:02
21063,7939,33,2023-04-05 05:11:14
21064,19178,48,2025-03-09 00:52:01
21065,25073,51,2025-03-23 14:58:38
21066,4247,7,2025-05-21 06:44:45
21067,5015,9,2025-12-08 08:16:31
21068,39907,48,2026-01-24 21:21:26
21069,5967,51,2025-05-24 19:37:14
21070,15239,10,2024-04-28 18:30:57
21071,11616,46,2023-03-22 15:07:20
21072,33455,26,2025-12-21 07:04:24
21073,28734,43,2025-04-30 04:04:09
21074,7166,36,2025-11-26 13:45:02
21075,19862,50,2024-01-17 09:33:21
21076,45176,34,2024-04-05 15:02:12
21077,10969,37,2025-03-06 13:03:54
21078,13140,26,2024-09-30 03:19:58
21079,199,14,2023-10-19 06:45:10
21080,39820,53,2023-10-01 11:20:36
21081,45190,15,2023-12-02 19:00:42
21082,25877,19,2026-02-11 04:09:01
21083,37438,48,2025-01-13 00:08:03
21084,23569,53,2025-01-04 03:59:06
21085,29040,58,2024-10-30 10:46:43
21086,22728,25,2023-11-07 09:46:27
21087,41038,33,2023-05-18 07:51:15
21088,8956,6,2025-11-02 00:42:12
21089,23225,7,2023-06-09 22:20:37
21090,46368,4,2024-01-11 07:24:39
21091,12665,27,2025-02-13 23:48:22
21092,32875,5,2025-11-10 10:01:19
21093,1884,48,2024-08-09 10:21:33
21094,14089,22,2023-06-17 23:47:52
21095,25798,15,2025-01-24 10:15:44
21096,24870,27,2023-07-22 13:43:45
21097,39241,23,2023-03-25 13:58:31
21098,30628,22,2023-05-23 09:28:32
21099,25488,32,2025-07-08 23:57:28
21100,7547,38,2025-01-19 08:33:06
21101,13865,3,2024-04-21 04:00:29
21102,17158,18,2023-04-09 22:19:50
21103,10605,44,2023-09-30 20:05:54
21104,42114,18,2025-05-25 21:17:39
21105,27654,12,2026-02-27 16:09:04
21106,21852,60,2024-03-27 06:33:48
21107,721,25,2023-05-17 16:46:29
21108,25499,18,2023-08-01 17:09:00
21109,14537,50,2025-12-10 16:22:02
21110,896,15,2023-03-22 21:06:37
21111,30712,40,2024-11-06 00:24:04
21112,29591,48,2024-10-30 22:50:28
21113,665,43,2024-04-07 11:31:59
21114,10262,26,2023-12-26 03:42:47
21115,24943,27,2025-12-08 12:26:09
21116,16145,42,2025-01-05 12:58:47
21117,12035,29,2026-01-08 16:12:03
21118,27437,41,2025-03-25 10:16:25
21119,36577,51,2026-01-13 16:55:31
21120,30076,15,2024-08-11 19:26:19
21121,5329,50,2024-10-24 06:28:06
21122,40809,17,2024-05-02 08:37:43
21123,6895,18,2024-05-24 04:34:56
21124,48823,59,2023-03-21 04:58:11
21125,30614,35,2023-08-13 06:42:37
21126,14321,3,2024-02-20 19:26:33
21127,26538,11,2024-04-05 19:27:24
21128,34171,37,2025-10-18 02:11:56
21129,20886,6,2025-02-22 14:15:58
21130,38889,35,2025-05-17 15:54:12
21131,6927,3,2025-09-23 09:27:41
21132,25291,59,2025-11-12 23:55:31
21133,38140,36,2025-11-30 15:04:35
21134,35830,3,2023-09-04 11:04:27
21135,27767,20,2024-11-17 04:28:16
21136,9352,24,2024-02-02 02:13:44
21137,1182,37,2025-02-09 10:08:03
21138,16031,56,2024-12-18 19:00:21
21139,11471,42,2025-05-01 11:14:32
21140,21198,11,2024-02-29 09:42:17
21141,29560,3,2024-02-02 02:09:11
21142,36362,15,2025-03-28 22:45:48
21143,32139,3,2023-10-05 23:48:35
21144,21079,41,2024-07-18 19:40:09
21145,2525,19,2026-02-14 00:11:34
21146,49168,46,2023-11-13 22:38:26
21147,38508,60,2025-11-14 07:01:51
21148,35386,60,2023-07-14 10:55:47
21149,1350,22,2023-05-27 21:30:02
21150,7448,41,2023-04-14 14:51:57
21151,32674,19,2025-03-08 22:58:50
21152,17064,27,2024-04-08 03:27:06
21153,5804,28,2024-10-20 21:54:25
21154,6857,29,2023-03-18 15:34:00
21155,9659,3,2024-05-25 13:27:44
21156,25571,45,2025-12-12 11:09:37
21157,37380,3,2024-04-08 21:24:53
21158,30178,56,2024-10-09 14:43:14
21159,14436,47,2025-02-18 19:45:13
21160,45663,42,2024-06-22 06:14:59
21161,28422,37,2025-10-23 13:20:56
21162,13330,34,2025-08-03 13:25:17
21163,39066,53,2023-11-09 16:31:47
21164,45411,52,2023-03-07 14:53:17
21165,25606,29,2024-03-12 03:34:48
21166,17391,22,2025-01-27 12:05:53
21167,34861,51,2025-06-20 08:17:02
21168,8451,16,2024-08-05 20:36:04
21169,15332,38,2023-07-10 01:25:42
21170,49249,43,2025-03-06 22:07:39
21171,12370,32,2023-06-06 05:10:30
21172,14784,41,2023-10-17 15:03:04
21173,411,38,2024-01-01 14:36:47
21174,30351,59,2024-05-09 22:24:45
21175,10588,12,2023-06-07 16:19:57
21176,37251,21,2023-12-03 21:55:25
21177,7946,51,2024-08-20 09:52:23
21178,15413,13,2023-07-29 01:44:05
21179,39868,13,2023-04-07 14:34:21
21180,25492,39,2025-12-19 15:22:30
21181,1802,33,2024-03-30 04:52:10
21182,32098,2,2024-09-24 07:32:20
21183,799,29,2026-01-22 08:35:13
21184,32017,34,2025-06-21 09:26:20
21185,14709,44,2024-04-20 08:21:55
21186,33111,24,2026-01-04 07:20:30
21187,48678,57,2025-12-04 16:02:35
21188,17149,28,2023-04-04 12:17:12
21189,6832,20,2026-01-06 01:56:56
21190,24250,9,2023-06-26 07:09:32
21191,16051,49,2023-04-21 12:32:23
21192,20936,31,2025-07-14 09:22:34
21193,3097,21,2024-07-16 05:01:11
21194,8247,59,2023-10-14 21:09:38
21195,41892,32,2024-05-11 02:59:37
21196,6662,58,2025-03-02 18:47:23
21197,16454,16,2025-07-01 06:42:05
21198,43327,15,2025-04-26 17:06:35
21199,35865,46,2025-06-24 20:49:03
21200,43061,48,2023-11-03 18:46:21
21201,29464,12,2023-05-10 23:49:41
21202,45847,26,2025-05-09 09:42:49
21203,147,19,2025-08-18 22:50:14
21204,15290,22,2024-03-29 02:24:06
21205,5245,11,2023-04-03 10:04:13
21206,32472,46,2023-04-20 13:16:39
21207,17877,45,2024-05-03 17:29:19
21208,15421,29,2024-06-07 16:55:13
21209,12789,3,2023-10-26 19:28:22
21210,40801,14,2025-11-26 00:51:20
21211,31333,25,2024-03-17 15:58:42
21212,5879,35,2024-04-21 00:18:20
21213,27682,51,2024-12-08 05:36:43
21214,43799,25,2026-01-20 06:23:53
21215,40629,28,2024-10-16 22:55:36
21216,10211,2,2024-06-21 08:52:59
21217,7267,19,2025-04-11 17:42:02
21218,48315,35,2023-11-24 23:35:16
21219,4410,26,2025-06-08 12:52:19
21220,31532,3,2024-12-02 20:56:40
21221,2643,48,2023-03-27 08:50:05
21222,36401,57,2025-01-25 04:48:53
21223,32872,57,2024-04-09 23:55:17
21224,21992,10,2025-09-16 09:43:50
21225,8067,45,2025-12-09 13:02:12
21226,31358,19,2023-03-28 22:16:06
21227,39829,4,2023-04-30 23:25:30
21228,13919,50,2023-08-14 14:57:22
21229,1577,36,2023-12-04 15:17:43
21230,10049,57,2024-11-26 14:49:58
21231,24772,34,2024-10-23 02:39:13
21232,47842,42,2024-01-01 10:17:10
21233,11440,6,2023-09-20 11:17:09
21234,22857,37,2025-05-16 21:56:48
21235,29679,16,2025-01-31 02:38:36
21236,32976,58,2024-08-29 18:49:48
21237,14165,11,2023-12-13 22:25:15
21238,41163,33,2024-04-14 19:08:56
21239,46799,51,2024-10-18 07:28:40
21240,25924,8,2023-07-05 23:56:48
21241,9277,1,2025-08-05 07:57:36
21242,45703,18,2024-02-09 12:26:11
21243,48791,20,2025-04-19 17:46:50
21244,37065,50,2026-01-06 10:43:24
21245,29509,39,2024-08-01 00:57:59
21246,20769,34,2025-01-13 13:47:15
21247,186,52,2023-11-27 04:49:58
21248,26730,9,2025-05-27 03:40:41
21249,22518,60,2024-02-17 15:35:30
21250,22908,32,2024-05-30 13:24:33
21251,41816,34,2025-04-28 22:49:10
21252,18480,38,2023-11-19 03:15:12
21253,5582,14,2024-03-17 08:57:59
21254,29114,13,2024-04-24 23:40:17
21255,9049,21,2024-02-07 04:25:23
21256,22853,42,2023-05-12 11:39:42
21257,39719,5,2024-02-02 12:58:17
21258,10217,44,2025-06-27 17:31:40
21259,6035,23,2025-05-04 23:24:43
21260,32146,10,2024-03-02 06:09:00
21261,22212,3,2025-05-28 14:53:58
21262,46729,41,2025-05-01 19:00:01
21263,37728,45,2026-01-11 04:49:24
21264,778,28,2024-12-08 07:54:29
21265,6390,30,2025-06-11 09:00:15
21266,19203,22,2025-02-28 05:41:29
21267,37935,26,2023-10-16 23:35:54
21268,21885,10,2023-11-20 14:14:47
21269,12701,8,2023-07-13 21:51:42
21270,43018,38,2026-01-09 01:37:39
21271,12979,3,2023-11-17 18:48:53
21272,27594,50,2024-11-21 09:48:36
21273,49348,4,2026-02-07 23:22:06
21274,28852,58,2025-01-13 07:39:15
21275,46954,43,2025-04-24 12:23:01
21276,18211,4,2023-09-22 04:43:11
21277,2177,7,2025-11-15 21:03:05
21278,10971,47,2024-08-09 18:57:51
21279,40310,49,2025-04-07 20:09:05
21280,40982,19,2024-11-15 16:22:42
21281,41464,50,2026-01-23 02:01:49
21282,2770,39,2025-11-30 19:34:57
21283,24081,30,2023-07-04 17:20:39
21284,43233,38,2024-05-07 06:43:41
21285,1109,33,2023-04-21 04:02:48
21286,4461,35,2024-01-13 04:07:54
21287,12509,41,2024-06-27 05:11:45
21288,17762,18,2025-10-14 16:45:45
21289,25312,44,2024-01-13 01:59:21
21290,12076,4,2023-06-27 16:49:12
21291,32012,31,2024-04-01 05:55:39
21292,34118,37,2025-06-21 08:11:01
21293,29677,35,2024-07-19 10:22:49
21294,49234,57,2023-09-16 00:58:24
21295,45548,28,2024-01-18 22:03:30
21296,23959,31,2023-09-19 23:55:45
21297,18316,16,2025-02-01 11:51:47
21298,38647,32,2024-05-09 10:54:40
21299,34692,36,2023-03-26 09:16:38
21300,28969,60,2024-10-02 19:19:16
21301,3394,16,2025-07-26 14:35:26
21302,30058,49,2024-07-15 22:03:13
21303,26799,60,2025-07-05 11:06:11
21304,13997,22,2024-04-05 15:33:59
21305,42488,55,2023-09-25 13:43:14
21306,4094,55,2023-10-28 03:50:39
21307,44830,47,2025-02-18 11:02:55
21308,42091,54,2025-04-06 07:08:01
21309,14703,40,2025-12-05 04:21:14
21310,1501,41,2025-12-14 09:02:05
21311,14203,25,2023-11-16 21:34:25
21312,43196,51,2025-02-14 05:05:37
21313,38850,38,2025-03-09 08:19:58
21314,44402,6,2023-07-14 05:07:54
21315,29754,45,2025-05-18 04:15:23
21316,16977,49,2025-12-23 04:08:45
21317,21462,34,2023-09-24 23:04:33
21318,6773,15,2023-08-03 08:32:55
21319,35971,49,2023-07-30 18:25:14
21320,41029,53,2023-08-06 17:19:14
21321,35320,10,2023-07-27 03:30:17
21322,32798,13,2023-04-30 17:24:55
21323,6308,37,2026-01-09 03:34:26
21324,24907,2,2025-07-04 00:14:50
21325,7553,31,2026-02-17 05:13:01
21326,40467,12,2023-07-04 19:31:00
21327,17415,34,2025-03-16 21:23:52
21328,40702,7,2025-01-28 12:36:31
21329,38714,40,2024-10-12 06:00:52
21330,36113,47,2023-11-07 09:05:11
21331,5304,6,2023-10-09 19:11:44
21332,3474,20,2025-08-08 22:36:19
21333,39368,17,2024-09-30 15:29:23
21334,41164,21,2025-09-24 06:08:41
21335,30058,57,2025-09-16 13:51:11
21336,25872,19,2023-10-08 23:39:03
21337,8740,9,2024-01-29 00:53:19
21338,48723,8,2025-05-22 13:03:28
21339,35410,41,2025-05-03 13:30:50
21340,25332,44,2025-12-30 16:50:51
21341,15663,55,2024-04-11 12:12:04
21342,47978,16,2025-06-14 13:26:07
21343,1298,48,2024-02-24 12:51:49
21344,5038,45,2023-04-11 12:06:57
21345,7577,60,2023-12-29 07:58:12
21346,26751,46,2024-03-13 11:00:41
21347,28452,39,2023-06-06 04:36:00
21348,10842,45,2024-02-11 21:03:34
21349,21559,16,2024-03-17 10:02:24
21350,8068,57,2024-08-17 01:30:30
21351,38858,18,2023-06-19 23:51:59
21352,20057,36,2023-05-26 19:15:00
21353,6545,28,2026-02-09 02:39:13
21354,13693,51,2024-01-20 21:33:14
21355,49729,48,2023-05-27 21:38:29
21356,42204,11,2024-02-17 00:45:21
21357,33236,49,2023-09-27 12:23:19
21358,30513,60,2024-12-18 04:56:04
21359,12021,23,2025-02-07 06:43:54
21360,4543,44,2023-10-07 08:33:57
21361,19660,37,2026-02-08 07:48:51
21362,6077,59,2023-09-09 04:11:43
21363,44767,19,2025-12-04 01:36:21
21364,19386,44,2024-03-17 21:01:19
21365,13964,20,2025-01-02 09:15:50
21366,32217,16,2023-10-12 06:26:30
21367,25341,49,2024-12-11 22:56:36
21368,759,27,2023-08-07 19:12:57
21369,20055,58,2025-08-09 04:54:37
21370,45924,12,2023-06-14 06:29:34
21371,2578,42,2023-04-13 02:53:04
21372,36911,34,2025-11-05 03:56:40
21373,4319,13,2023-04-02 04:52:41
21374,20378,25,2024-11-12 05:35:18
21375,30970,20,2023-12-16 20:43:28
21376,43663,27,2025-01-27 06:19:50
21377,28533,41,2025-03-21 02:09:34
21378,16805,17,2024-12-11 14:54:46
21379,11401,51,2024-05-20 13:22:40
21380,45587,60,2024-05-23 08:34:13
21381,15620,5,2023-06-07 18:52:46
21382,17820,13,2024-11-21 12:21:15
21383,26476,10,2023-09-20 00:12:01
21384,46462,52,2023-06-12 00:39:34
21385,39296,45,2025-08-30 14:49:55
21386,23968,35,2026-02-02 13:43:40
21387,42243,21,2024-03-12 16:41:33
21388,43831,37,2024-09-04 10:52:34
21389,41396,2,2024-09-01 06:27:38
21390,31950,1,2023-11-05 13:27:21
21391,37189,30,2024-09-13 23:26:12
21392,41128,50,2023-09-05 10:29:27
21393,5478,39,2025-06-27 10:10:32
21394,44382,30,2024-08-18 18:12:22
21395,11815,22,2023-05-11 23:12:17
21396,45646,42,2025-02-17 14:36:33
21397,42811,43,2025-12-10 16:09:41
21398,34933,54,2025-11-16 12:14:53
21399,13858,51,2025-01-15 10:54:26
21400,27231,13,2024-08-07 05:12:12
21401,11810,7,2023-08-19 02:55:48
21402,40061,15,2026-02-12 03:00:21
21403,42040,10,2023-12-25 12:18:44
21404,20820,29,2025-06-08 07:52:45
21405,12903,41,2025-03-25 23:38:39
21406,1832,35,2024-01-20 00:03:13
21407,619,32,2023-04-28 22:43:06
21408,29096,10,2025-05-09 12:33:23
21409,49948,39,2024-09-26 17:13:33
21410,2608,49,2024-07-09 21:01:19
21411,17565,18,2024-05-31 02:33:17
21412,41237,52,2025-12-16 03:09:15
21413,31199,36,2025-07-13 02:23:32
21414,2159,29,2025-01-05 21:18:15
21415,19786,40,2026-01-30 07:01:09
21416,6256,55,2024-06-10 13:38:48
21417,18551,46,2024-05-01 13:01:55
21418,40857,7,2025-10-15 07:01:21
21419,23686,40,2023-03-19 10:24:54
21420,6339,36,2023-11-24 20:18:00
21421,20479,24,2023-09-14 20:42:26
21422,11153,55,2024-12-17 23:34:48
21423,24903,47,2025-08-05 21:25:26
21424,2485,39,2024-08-10 16:39:42
21425,25692,39,2023-08-28 17:08:06
21426,18901,33,2024-01-11 03:15:09
21427,30390,25,2025-07-04 15:30:01
21428,28451,12,2023-06-30 04:16:06
21429,35257,27,2024-05-29 09:39:02
21430,15332,5,2024-02-29 14:19:02
21431,33606,31,2024-01-21 12:31:54
21432,45896,45,2025-02-27 08:04:18
21433,6332,48,2025-07-20 21:13:26
21434,36147,15,2024-11-14 03:51:35
21435,44180,7,2025-08-12 04:30:17
21436,12900,11,2024-06-18 21:03:19
21437,24210,24,2024-05-03 06:55:51
21438,32790,4,2023-10-12 01:28:35
21439,17783,4,2025-07-08 14:00:37
21440,41163,39,2025-04-17 21:46:57
21441,28837,10,2024-08-30 20:11:22
21442,4920,1,2025-07-20 02:57:13
21443,7736,27,2025-12-30 01:21:55
21444,39805,25,2023-04-09 02:29:26
21445,33479,43,2023-10-01 10:16:07
21446,48209,19,2025-11-07 21:29:59
21447,29972,51,2025-04-06 11:18:05
21448,39229,17,2024-11-01 20:18:12
21449,10198,10,2025-12-05 21:46:01
21450,3215,23,2026-02-16 01:31:48
21451,36801,20,2025-11-19 20:57:21
21452,39858,29,2025-05-13 00:49:44
21453,7227,59,2024-06-16 09:59:45
21454,9732,18,2025-02-19 02:49:31
21455,43092,42,2024-07-24 01:46:49
21456,2977,15,2023-08-13 12:11:50
21457,1416,18,2023-10-17 10:35:41
21458,5886,5,2024-10-09 22:17:34
21459,26949,16,2026-01-05 02:51:29
21460,14337,28,2024-07-27 04:43:22
21461,14391,43,2024-11-10 21:39:04
21462,5019,52,2023-12-23 15:28:12
21463,39634,2,2023-08-01 05:13:15
21464,20548,7,2023-04-05 10:56:06
21465,42031,26,2023-11-20 17:50:57
21466,26903,42,2026-02-01 11:18:43
21467,25850,60,2024-05-29 17:53:08
21468,15511,27,2024-06-17 08:01:30
21469,44133,31,2025-05-20 20:34:14
21470,7350,36,2023-12-12 19:58:02
21471,11948,45,2024-04-07 11:39:02
21472,12184,6,2025-07-29 07:41:53
21473,16267,18,2026-01-22 07:46:59
21474,45278,14,2023-09-13 00:19:36
21475,24987,32,2024-12-13 16:11:35
21476,42761,2,2026-03-01 19:23:45
21477,19371,52,2024-08-13 00:19:55
21478,42069,16,2025-05-26 17:40:49
21479,12987,24,2024-03-13 13:39:26
21480,20597,29,2024-07-07 22:49:03
21481,45285,3,2024-01-30 04:25:45
21482,1465,37,2023-12-17 23:59:47
21483,43978,17,2023-10-05 04:42:15
21484,19135,57,2023-06-27 22:43:32
21485,19723,25,2023-03-30 22:54:10
21486,5747,1,2025-10-18 00:11:12
21487,33961,29,2025-08-20 07:00:32
21488,16863,24,2025-07-04 00:39:45
21489,27154,40,2025-04-17 16:34:33
21490,15292,9,2023-03-17 08:00:04
21491,42949,3,2025-05-06 12:54:51
21492,43938,48,2023-11-03 13:19:16
21493,48796,43,2023-10-23 04:54:00
21494,45086,21,2024-03-24 15:19:11
21495,28161,3,2025-04-06 17:30:06
21496,34369,34,2023-10-30 10:13:02
21497,27072,55,2024-03-18 06:28:35
21498,43231,43,2025-04-30 04:27:48
21499,42648,20,2025-07-26 18:59:35
21500,49712,36,2024-09-19 23:54:54
21501,47185,20,2024-11-17 08:29:50
21502,35871,56,2024-07-08 16:27:22
21503,15482,24,2024-05-27 10:38:50
21504,17702,20,2023-06-06 13:58:09
21505,14354,18,2025-05-23 13:07:49
21506,17767,50,2023-09-08 18:37:47
21507,34211,11,2025-03-03 00:08:06
21508,21840,11,2024-04-22 12:27:12
21509,31110,8,2026-02-13 04:48:13
21510,33888,8,2025-09-19 06:09:15
21511,42441,9,2023-11-04 07:39:49
21512,4349,4,2024-03-05 12:10:20
21513,36757,4,2023-11-08 05:04:03
21514,7385,16,2023-12-20 18:21:01
21515,34560,15,2023-10-18 21:23:56
21516,43228,21,2023-03-02 23:32:21
21517,34114,55,2023-08-10 00:22:23
21518,47344,26,2024-09-04 10:01:12
21519,11426,48,2023-10-06 05:09:07
21520,33430,58,2024-11-24 18:34:06
21521,45710,1,2025-06-06 17:33:03
21522,1847,8,2023-05-10 09:21:34
21523,7511,40,2024-08-03 20:03:40
21524,5811,41,2024-04-05 01:42:32
21525,25775,44,2026-02-15 05:09:12
21526,16567,56,2026-01-24 10:40:03
21527,17658,8,2024-12-27 00:57:50
21528,14442,31,2024-07-07 03:45:08
21529,30623,19,2025-07-31 20:57:02
21530,31048,44,2024-09-06 09:47:22
21531,47650,10,2023-10-24 19:37:38
21532,23668,5,2025-06-19 22:53:07
21533,16784,1,2025-10-12 11:02:14
21534,28086,31,2024-10-20 16:44:53
21535,31566,22,2024-11-18 13:03:58
21536,43570,22,2025-12-11 11:54:11
21537,44958,12,2025-07-28 21:42:28
21538,38149,50,2023-03-07 07:32:40
21539,21935,21,2024-01-22 12:52:51
21540,44525,10,2024-05-18 11:31:45
21541,33558,5,2023-06-13 02:59:21
21542,2403,54,2024-01-13 02:46:31
21543,9638,51,2023-03-19 21:46:26
21544,47604,44,2024-04-13 15:35:32
21545,34410,45,2025-03-26 10:01:00
21546,10970,56,2025-06-17 11:24:16
21547,27939,29,2025-06-26 03:23:17
21548,1298,2,2025-04-06 19:03:51
21549,44420,31,2025-01-09 14:02:58
21550,2726,55,2024-06-08 05:40:33
21551,41877,57,2025-01-02 14:05:04
21552,13611,34,2025-08-03 04:32:11
21553,4840,21,2024-01-30 01:39:11
21554,18743,36,2023-10-28 09:01:26
21555,27072,35,2025-01-02 01:29:30
21556,45601,42,2024-10-26 11:10:30
21557,47870,21,2025-07-27 13:09:50
21558,34799,51,2023-09-26 20:29:22
21559,33243,30,2025-06-30 15:39:01
21560,30268,4,2024-07-07 17:27:30
21561,31254,19,2023-10-15 05:21:40
21562,22154,5,2025-06-12 09:08:29
21563,43498,40,2024-04-13 09:31:26
21564,46103,39,2024-03-24 12:34:40
21565,18537,60,2024-12-05 01:03:12
21566,10757,37,2024-09-23 10:08:05
21567,29946,20,2024-05-16 20:13:06
21568,8603,46,2025-07-28 05:11:22
21569,26793,36,2025-02-28 14:44:49
21570,6349,31,2024-09-27 21:29:48
21571,26102,7,2023-07-22 10:12:13
21572,21150,46,2023-08-26 00:12:20
21573,27297,54,2025-03-14 13:38:54
21574,21088,48,2025-04-08 18:24:07
21575,15587,34,2023-04-18 17:16:08
21576,2112,14,2023-10-17 12:33:35
21577,27921,7,2024-07-30 14:55:58
21578,46548,1,2024-11-02 16:42:58
21579,19762,36,2023-03-25 12:44:19
21580,4325,58,2025-06-05 21:50:36
21581,4316,7,2024-11-29 01:17:16
21582,38547,34,2025-02-08 15:01:59
21583,15220,42,2023-06-30 20:49:24
21584,48582,28,2024-03-30 09:54:38
21585,1743,43,2023-06-04 08:29:58
21586,40555,28,2025-06-02 02:07:27
21587,38228,52,2025-04-04 00:26:44
21588,15056,44,2023-04-25 04:11:26
21589,44553,51,2024-01-30 09:47:07
21590,32869,9,2023-12-05 17:04:11
21591,4522,7,2025-03-06 05:38:07
21592,16090,50,2024-12-26 16:25:29
21593,40879,9,2023-03-04 04:12:40
21594,38678,41,2024-04-06 12:16:21
21595,33049,45,2023-03-11 17:18:59
21596,24442,60,2025-01-14 18:48:42
21597,3614,20,2025-05-03 06:23:26
21598,5144,15,2025-01-02 05:30:06
21599,8348,15,2023-05-28 03:45:54
21600,32835,22,2025-06-12 00:01:51
21601,34786,43,2024-07-16 04:41:38
21602,6688,52,2024-01-19 06:17:30
21603,43629,5,2025-10-09 10:35:42
21604,32637,17,2026-02-28 21:51:40
21605,46223,18,2023-12-07 18:44:04
21606,23963,52,2026-01-17 13:50:08
21607,26026,22,2024-06-18 05:13:30
21608,8580,15,2024-03-29 02:16:50
21609,32762,11,2024-07-03 03:20:13
21610,42123,40,2026-01-20 03:41:44
21611,18327,50,2023-10-14 11:11:00
21612,36083,34,2025-06-15 14:27:16
21613,1872,49,2024-06-22 10:34:44
21614,15511,8,2024-12-03 20:54:01
21615,30918,28,2023-10-02 07:31:18
21616,12778,34,2025-12-11 19:21:27
21617,9581,49,2025-11-24 22:44:09
21618,31145,36,2023-12-15 06:10:20
21619,26226,57,2023-03-10 11:54:32
21620,39635,6,2025-05-16 06:30:15
21621,13563,60,2025-06-23 13:15:42
21622,35835,44,2025-10-01 22:17:19
21623,34969,38,2023-05-20 08:40:40
21624,27688,50,2025-06-14 23:59:44
21625,24437,10,2024-01-04 03:24:01
21626,31655,16,2025-09-25 17:09:15
21627,6670,32,2024-03-21 18:17:48
21628,19552,7,2024-05-15 23:05:26
21629,18146,11,2023-06-20 07:17:46
21630,17087,30,2023-08-25 04:32:32
21631,42279,54,2025-02-02 19:16:12
21632,19452,54,2024-07-16 12:46:12
21633,6231,60,2025-05-09 23:23:16
21634,42132,54,2023-08-31 03:19:02
21635,27998,37,2024-04-01 13:52:37
21636,17128,49,2026-02-24 00:13:24
21637,43746,53,2025-08-12 05:44:55
21638,10744,51,2023-11-17 05:40:01
21639,34677,22,2026-02-13 16:23:52
21640,28669,4,2023-05-11 12:01:49
